Date,Open,High,Low,Close,Adj Close,Volume
1982-10-21,7.873210,8.333333,7.873210,8.333333,2.908980,2673800
1982-10-22,8.333333,8.640081,8.231084,8.448364,2.949134,3560800
1982-10-25,8.243865,8.243865,8.026585,8.052147,2.810825,1303600
1982-10-26,8.052147,8.077709,7.732617,7.937117,2.770669,3428800
1982-10-27,7.937117,8.001022,7.783742,7.937117,2.770669,3083600
1982-10-28,7.937117,8.001022,7.860429,7.949898,2.775131,1845400
1982-10-29,7.949898,7.975460,7.847648,7.873210,2.748362,1358400
1982-11-01,7.873210,7.911554,7.745399,7.822086,2.730514,1952000
1982-11-02,7.873210,8.282208,7.873210,8.077709,2.819747,2719800
1982-11-03,8.077709,8.346114,8.064928,8.346114,2.913441,2447800
1982-11-04,8.346114,8.576176,8.231084,8.256646,2.882210,3257600
1982-11-05,8.256646,8.397240,7.924335,7.949898,2.775131,1858200
1982-11-08,7.949898,8.128835,7.719836,8.128835,2.837595,1613600
1982-11-09,8.128835,8.205522,8.039366,8.064928,2.815286,1878600
1982-11-10,8.064928,8.077709,7.643149,7.758180,2.708206,1916800
1982-11-11,7.732617,7.732617,7.489775,7.732617,2.699282,2284600
1982-11-12,7.732617,7.860429,7.643149,7.796524,2.721591,2992600
1982-11-15,7.719836,7.719836,7.604806,7.719836,2.694822,808800
1982-11-16,7.694274,7.694274,7.515337,7.566462,2.641282,1364200
1982-11-17,7.643149,7.796524,7.643149,7.745399,2.703744,1853200
1982-11-18,7.745399,7.860429,7.681493,7.847648,2.739438,1063000
1982-11-19,7.847648,7.937117,7.783742,7.796524,2.721591,678600
1982-11-22,7.719836,7.719836,7.566462,7.566462,2.641282,797000
1982-11-23,7.566462,7.630368,7.489775,7.502556,2.618975,992600
1982-11-24,7.502556,7.604806,7.451431,7.489775,2.614512,715800
1982-11-26,7.476994,7.476994,7.438650,7.451431,2.601127,232600
1982-11-29,7.451431,7.464213,7.221370,7.285276,2.543126,1502200
1982-11-30,7.285276,7.655931,7.285276,7.643149,2.668052,1440400
1982-12-01,7.694274,8.103272,7.694274,7.937117,2.770669,3528600
1982-12-02,7.937117,8.116054,7.911554,7.924335,2.766207,2022400
1982-12-03,7.924335,8.013803,7.873210,7.911554,2.761747,458600
1982-12-06,7.911554,8.179959,7.860429,8.116054,2.833134,1139200
1982-12-07,8.179959,8.384459,8.179959,8.179959,2.855439,2472200
1982-12-08,8.179959,8.192740,8.039366,8.064928,2.815286,809600
1982-12-09,8.064928,8.064928,7.822086,7.847648,2.739438,1117800
1982-12-10,7.847648,7.911554,7.668712,7.707055,2.690359,614000
1982-12-13,7.707055,7.770961,7.707055,7.770961,2.712668,415600
1982-12-14,7.770961,7.962679,7.553681,7.592024,2.650206,797000
1982-12-15,7.592024,7.592024,7.400307,7.413088,2.587744,1978400
1982-12-16,7.413088,7.413088,7.183027,7.195808,2.511895,1521600
1982-12-17,7.195808,7.310838,7.080777,7.310838,2.552049,3679200
1982-12-20,7.310838,7.438650,7.234151,7.234151,2.525280,1052200
1982-12-21,7.234151,7.515337,7.183027,7.489775,2.614512,1597000
1982-12-22,7.489775,7.604806,7.464213,7.515337,2.623436,1350600
1982-12-23,7.515337,7.592024,7.489775,7.579243,2.645745,510400
1982-12-27,7.579243,7.630368,7.502556,7.604806,2.654668,398000
1982-12-28,7.604806,7.617587,7.476994,7.515337,2.623436,1340800
1982-12-29,7.515337,7.540900,7.502556,7.515337,2.623436,134800
1982-12-30,7.515337,7.528119,7.464213,7.464213,2.605591,488000
1982-12-31,7.464213,7.489775,7.425869,7.489775,2.614512,497800
1983-01-03,7.489775,7.566462,7.438650,7.451431,2.601127,772600
1983-01-04,7.451431,7.566462,7.413088,7.540900,2.632357,1441400
1983-01-05,7.617587,7.809305,7.617587,7.796524,2.721591,3095200
1983-01-06,7.796524,7.898773,7.796524,7.873210,2.748362,1644000
1983-01-07,7.873210,8.077709,7.873210,8.039366,2.806361,1429800
1983-01-10,8.039366,8.269427,7.988241,8.218303,2.868827,696200
1983-01-11,8.218303,8.256646,8.141616,8.167178,2.850978,1812200
1983-01-12,8.192740,8.550613,8.192740,8.371676,2.922364,2657200
1983-01-13,8.371676,8.588957,8.358895,8.512270,2.971442,1305600
1983-01-14,8.550613,8.882924,8.550613,8.882924,3.100830,1971600
1983-01-17,8.882924,9.100204,8.844581,8.997955,3.140985,1673200
1983-01-18,8.997955,8.997955,8.819018,8.946830,3.123137,1353400
1983-01-19,8.946830,9.049080,8.908486,9.023518,3.149904,1173600
1983-01-20,9.023518,9.087423,8.959612,8.972393,3.132061,766600
1983-01-21,8.895705,8.895705,8.716769,8.755113,3.056212,938800
1983-01-24,8.512270,8.512270,8.307771,8.435583,2.944673,1255600
1983-01-25,8.499489,8.691207,8.499489,8.678426,3.029443,1181400
1983-01-26,8.678426,8.946830,8.614519,8.844581,3.087445,909400
1983-01-27,8.844581,9.100204,8.831800,9.100204,3.176678,1068800
1983-01-28,9.100204,9.202454,8.946830,9.049080,3.158830,1028800
1983-01-31,9.049080,9.202454,9.023518,9.202454,3.212371,939800
1983-02-01,9.202454,9.419734,9.125767,9.138548,3.190062,1445400
1983-02-02,9.138548,9.215235,8.844581,8.997955,3.140985,1382800
1983-02-03,8.997955,9.049080,8.895705,9.049080,3.158830,1442400
1983-02-04,9.049080,9.253579,9.049080,9.253579,3.230218,1403400
1983-02-07,9.253579,9.304704,9.151329,9.151329,3.194523,1168600
1983-02-08,9.151329,9.228016,9.151329,9.189672,3.207908,877200
1983-02-09,9.164110,9.164110,9.010736,9.138548,3.190062,1027800
1983-02-10,9.138548,9.228016,9.112986,9.164110,3.198986,471200
1983-02-11,9.164110,9.228016,9.023518,9.100204,3.176678,1420000
1983-02-14,9.061861,9.061861,8.972393,9.023518,3.149904,1256600
1983-02-15,9.049080,9.100204,9.049080,9.100204,3.176678,946600
1983-02-16,9.100204,9.189672,8.972393,8.985174,3.136521,519200
1983-02-17,8.946830,8.946830,8.742332,8.819018,3.078522,557400
1983-02-18,8.819018,8.844581,8.716769,8.780675,3.065137,1282000
1983-02-22,8.780675,8.844581,8.755113,8.793456,3.069599,255200
1983-02-23,8.793456,8.831800,8.665645,8.767894,3.060674,1412200
1983-02-24,8.767894,8.908486,8.755113,8.806237,3.074060,1060000
1983-02-25,8.755113,8.755113,8.601738,8.627300,3.011597,1142200
1983-02-28,8.691207,8.985174,8.691207,8.946830,3.123137,3562800
1983-03-01,9.036299,9.202454,9.036299,9.112986,3.181139,3059000
1983-03-02,9.151329,9.458077,9.151329,9.458077,3.301604,3243000
1983-03-03,9.496421,9.739264,9.496421,9.624233,3.359604,1778800
1983-03-04,9.624233,9.688139,9.534765,9.688139,3.381912,896800
1983-03-07,9.688139,9.892638,9.649796,9.892638,3.453296,897800
1983-03-08,9.892638,9.982106,9.752045,9.790388,3.417607,1708400
1983-03-09,9.790388,9.982106,9.688139,9.982106,3.484529,1711400
1983-03-10,10.020450,10.224949,10.020450,10.097137,3.524684,2066400
1983-03-11,10.097137,10.097137,9.892638,9.969325,3.480067,1414000
1983-03-14,9.879857,9.879857,9.662577,9.713701,3.390837,1026800
1983-03-15,9.713701,9.752045,9.662577,9.726482,3.395295,947600
1983-03-16,9.713701,9.713701,9.432515,9.445296,3.297142,1057200
1983-03-17,9.445296,9.649796,9.406953,9.470859,3.306062,1538200
1983-03-18,9.470859,10.135481,9.445296,10.071574,3.515762,2674800
1983-03-21,10.058793,10.058793,9.918200,9.969325,3.480067,1680200
1983-03-22,9.969325,10.046012,9.764826,9.764826,3.408680,875200
1983-03-23,9.764826,9.764826,9.662577,9.752045,3.404222,6893800
1983-03-24,9.867076,10.237730,9.867076,10.224949,3.569299,6205400
1983-03-25,10.224949,10.633946,10.224949,10.595603,3.698689,2622800
1983-03-28,10.633946,10.915133,10.633946,10.838446,3.783458,1677200
1983-03-29,10.838446,10.889570,10.633946,10.685072,3.729920,670800
1983-03-30,10.710634,10.825665,10.710634,10.787321,3.765613,684600
1983-03-31,10.787321,10.966258,10.736197,10.787321,3.765613,1213600
1983-04-04,10.787321,10.876789,10.685072,10.876789,3.796844,853600
1983-04-05,10.889570,11.247444,10.889570,11.221882,3.917307,1525600
1983-04-06,11.221882,11.247444,11.042945,11.221882,3.917307,1460000
1983-04-07,11.221882,11.221882,11.081288,11.106851,3.877153,886000
1983-04-08,11.106851,11.170756,10.876789,10.902351,3.805766,1266400
1983-04-11,10.902351,10.991820,10.864008,10.953477,3.823612,614000
1983-04-12,10.953477,10.953477,10.812883,10.864008,3.792381,637600
1983-04-13,10.864008,11.145194,10.787321,11.055726,3.859305,695200
1983-04-14,11.106851,11.733129,11.106851,11.720347,4.091311,1566600
1983-04-15,11.630879,11.630879,11.451942,11.528630,4.024386,1105000
1983-04-18,11.451942,11.451942,11.196319,11.349693,3.961924,1166600
1983-04-19,11.349693,11.694785,11.273006,11.694785,4.082387,992600
1983-04-20,11.733129,11.963190,11.733129,11.912066,4.158236,3002400
1983-04-21,11.912066,12.116565,11.733129,12.014315,4.193926,1824800
1983-04-22,12.027096,12.640593,12.027096,12.627811,4.408084,1799400
1983-04-25,12.627811,12.627811,12.282720,12.295501,4.292083,1427800
1983-04-26,12.295501,12.295501,12.295501,12.295501,4.292083,0
1983-04-27,12.295501,12.346625,11.809816,12.346625,4.309932,1814000
1983-04-28,12.167689,12.167689,11.963190,12.039877,4.202854,805800
1983-04-29,12.001534,12.001534,11.784253,11.924847,4.162696,1224400
1983-05-02,11.912066,11.912066,11.528630,11.618098,4.055618,1320200
1983-05-03,11.541411,11.541411,11.119632,11.388037,3.975308,1279200
1983-05-04,11.400818,11.707566,11.400818,11.707566,4.086849,1341800
1983-05-05,11.860941,12.078221,11.860941,12.065439,4.211776,1314400
1983-05-06,12.091002,12.321063,12.091002,12.091002,4.220701,834200
1983-05-09,12.091002,12.091002,11.975971,12.014315,4.193926,381400
1983-05-10,12.014315,12.180470,11.963190,11.963190,4.176081,471200
1983-05-11,11.963190,12.014315,11.605317,11.669223,4.073463,819400
1983-05-12,11.669223,11.860941,11.605317,11.682004,4.077927,763800
1983-05-13,11.707566,11.950409,11.707566,11.873722,4.144850,503600
1983-05-16,11.860941,11.860941,11.451942,11.605317,4.051157,1025800
1983-05-17,11.630879,11.860941,11.630879,11.822598,4.127004,736400
1983-05-18,11.822598,12.014315,11.822598,11.924847,4.162696,1029800
1983-05-19,11.924847,11.963190,11.490286,11.579755,4.042234,514400
1983-05-20,11.579755,11.656442,11.579755,11.618098,4.055618,198400
1983-05-23,11.618098,11.809816,11.451942,11.771472,4.109154,866400
1983-05-24,11.771472,11.822598,11.630879,11.809816,4.122542,603400
1983-05-25,11.809816,11.873722,11.745910,11.822598,4.127004,1051200
1983-05-26,11.822598,11.822598,11.694785,11.758691,4.104694,419400
1983-05-27,11.758691,11.758691,11.605317,11.630879,4.060078,317800
1983-05-31,11.605317,11.605317,11.451942,11.554193,4.033309,476200
1983-06-01,11.554193,11.643661,11.439161,11.490286,4.010998,953400
1983-06-02,11.490286,11.541411,11.400818,11.490286,4.010998,680600
1983-06-03,11.490286,11.988752,11.490286,11.988752,4.185006,1188200
1983-06-06,11.988752,12.500000,11.988752,12.346625,4.309932,1012200
1983-06-07,12.346625,12.500000,11.873722,11.873722,4.144850,1071800
1983-06-08,11.873722,12.206033,11.835379,12.052658,4.207312,1014000
1983-06-09,12.052658,12.129346,11.860941,12.129346,4.234083,1529400
1983-06-10,12.129346,12.167689,12.065439,12.142127,4.238541,431200
1983-06-13,12.142127,12.206033,12.116565,12.167689,4.247467,1058000
1983-06-14,12.167689,12.257157,12.116565,12.154908,4.243004,1011200
1983-06-15,12.154908,12.218814,12.091002,12.218814,4.265313,718800
1983-06-16,12.269938,12.576687,12.269938,12.397751,4.327776,865400
1983-06-17,12.397751,12.640593,12.321063,12.333844,4.305468,1220400
1983-06-20,12.333844,12.627811,12.257157,12.576687,4.390239,1942200
1983-06-21,12.576687,12.908998,12.576687,12.857873,4.488394,1032600
1983-06-22,12.857873,13.011248,12.602249,12.908998,4.506243,1424800
1983-06-23,12.908998,13.190184,12.896216,13.087934,4.568704,797000
1983-06-24,13.087934,13.087934,12.806748,12.806748,4.470548,676600
1983-06-27,12.806748,12.883435,12.678937,12.730062,4.443779,944600
1983-06-28,12.730062,12.755624,12.423313,12.423313,4.336698,635600
1983-06-29,12.423313,12.474438,12.321063,12.448875,4.345625,693400
1983-06-30,12.448875,12.551125,12.372189,12.525562,4.372392,370600
1983-07-01,12.538343,12.576687,12.474438,12.576687,4.390239,302200
1983-07-05,12.474438,12.474438,12.372189,12.423313,4.336698,236600
1983-07-06,12.372189,12.615030,12.244376,12.269938,4.283160,2133800
1983-07-07,12.218814,12.244376,12.065439,12.103784,4.225161,1042400
1983-07-08,12.269938,12.551125,12.269938,12.397751,4.327776,1046400
1983-07-11,12.397751,12.423313,12.116565,12.116565,4.229620,1146200
1983-07-12,12.142127,12.142127,11.988752,12.065439,4.211776,1355400
1983-07-13,11.988752,12.001534,11.809816,11.860941,4.140388,977000
1983-07-14,11.618098,11.950409,11.618098,11.669223,4.073463,2459600
1983-07-15,11.579755,11.592536,11.260225,11.349693,3.961924,894800
1983-07-18,11.349693,11.477505,11.221882,11.400818,3.979771,1557800
1983-07-19,11.451942,11.784253,11.451942,11.707566,4.086849,699200
1983-07-20,11.912066,12.308282,11.912066,12.269938,4.283160,1554000
1983-07-21,12.372189,12.627811,12.333844,12.538343,4.376855,1699600
1983-07-22,12.538343,12.627811,12.448875,12.448875,4.345625,847800
1983-07-25,12.295501,12.410532,12.244376,12.372189,4.318855,819400
1983-07-26,12.397751,12.653375,12.308282,12.602249,4.399163,679600
1983-07-27,12.576687,12.653375,12.193252,12.257157,4.278697,633600
1983-07-28,12.154908,12.193252,11.758691,11.758691,4.104694,498600
1983-07-29,11.733129,11.758691,11.375256,11.656442,4.069002,1976400
1983-08-01,11.630879,11.630879,11.451942,11.528630,4.024386,603400
1983-08-02,11.630879,11.860941,11.618098,11.720347,4.091311,456600
1983-08-03,11.745910,11.745910,11.554193,11.605317,4.051157,1115800
1983-08-04,11.605317,11.630879,11.298569,11.451942,3.997613,2228800
1983-08-05,11.464724,11.490286,11.400818,11.451942,3.997613,866400
1983-08-08,11.426380,11.426380,11.209100,11.273006,3.935155,708000
1983-08-09,11.273006,11.426380,11.273006,11.349693,3.961924,1120600
1983-08-10,11.413599,11.656442,11.413599,11.605317,4.051157,1353400
1983-08-11,11.733129,12.001534,11.720347,11.975971,4.180542,803800
1983-08-12,11.975971,12.346625,11.975971,12.091002,4.220701,1379800
1983-08-15,12.167689,12.397751,12.065439,12.218814,4.265313,1788600
1983-08-16,12.206033,12.206033,11.937628,12.027096,4.198387,775400
1983-08-17,12.052658,12.052658,11.656442,11.707566,4.086849,2279600
1983-08-18,11.758691,11.758691,11.605317,11.618098,4.055618,796000
1983-08-19,11.605317,11.656442,11.503067,11.643661,4.064542,487000
1983-08-22,11.618098,11.784253,11.477505,11.618098,4.055618,718800
1983-08-23,11.643661,11.643661,11.451942,11.477505,4.006539,353000
1983-08-24,11.413599,11.413599,10.812883,10.902351,3.805766,1504000
1983-08-25,10.889570,10.889570,10.429448,10.633946,3.712070,3391600
1983-08-26,10.787321,11.030164,10.710634,11.017383,3.845922,1735800
1983-08-29,10.889570,10.966258,10.851227,10.927914,3.814689,918200
1983-08-30,10.940696,11.119632,10.889570,11.119632,3.881612,1497200
1983-08-31,11.119632,11.170756,11.042945,11.042945,3.854847,1491400
1983-09-01,11.145194,11.298569,11.042945,11.119632,3.881612,2564200
1983-09-02,11.247444,11.490286,11.247444,11.490286,4.010998,3071800
1983-09-06,11.656442,11.758691,11.656442,11.745910,4.100234,2030200
1983-09-07,11.745910,11.745910,11.426380,11.592536,4.046693,1327000
1983-09-08,11.937628,12.052658,11.886503,12.027096,4.198387,3076600
1983-09-09,12.154908,12.423313,11.579755,11.733129,4.095771,2331400
1983-09-12,11.963190,11.963190,11.503067,11.503067,4.015462,1607000
1983-09-13,11.503067,12.154908,11.464724,11.963190,4.176081,730800
1983-09-14,11.886503,12.039877,11.848160,11.886503,4.149312,498400
1983-09-15,11.886503,11.886503,11.541411,11.694785,4.082387,459600
1983-09-16,11.694785,11.886503,11.694785,11.848160,4.135927,448800
1983-09-19,11.848160,12.883435,11.809816,12.653375,4.417008,1845800
1983-09-20,12.691718,12.768405,11.963190,12.691718,4.430395,1354400
1983-09-21,12.730062,12.768405,12.500000,12.576687,4.390239,870600
1983-09-22,12.538343,13.113497,12.538343,13.036810,4.550857,626800
1983-09-23,13.113497,13.113497,12.423313,12.730062,4.443779,862800
1983-09-26,12.806748,12.960123,12.576687,12.615030,4.403624,474600
1983-09-27,12.615030,12.691718,12.346625,12.423313,4.336698,696600
1983-09-28,12.423313,12.653375,12.384970,12.615030,4.403624,364000
1983-09-29,12.691718,12.845092,12.500000,12.730062,4.443779,264600
1983-09-30,12.806748,12.845092,12.576687,12.730062,4.443779,451000
1983-10-03,12.730062,12.730062,12.500000,12.691718,4.430395,587400
1983-10-04,12.691718,12.998466,12.500000,12.883435,4.497320,687800
1983-10-05,12.883435,13.343558,12.576687,13.343558,4.657938,1169600
1983-10-06,13.573620,14.148773,13.496933,14.148773,4.939020,2443000
1983-10-07,14.570552,14.570552,14.110430,14.225460,4.965787,2035800
1983-10-10,14.033742,14.225460,13.842025,14.187117,4.952405,692000
1983-10-11,14.110430,14.110430,13.726994,13.765337,4.805170,590000
1983-10-12,13.535276,13.573620,13.266871,13.420245,4.684708,1144200
1983-10-13,13.458589,13.573620,13.305215,13.458589,4.698091,599000
1983-10-14,13.458589,13.458589,13.190184,13.305215,4.644551,458200
1983-10-17,13.381902,13.420245,12.269938,12.806748,4.470548,3564400
1983-10-18,12.883435,13.113497,12.653375,12.653375,4.417008,1282400
1983-10-19,12.576687,12.883435,12.423313,12.845092,4.483931,1188200
1983-10-20,12.883435,13.036810,12.806748,12.998466,4.537474,528600
1983-10-21,12.960123,13.075153,12.576687,12.768405,4.457164,902200
1983-10-24,12.806748,13.190184,12.615030,13.190184,4.604397,619600
1983-10-25,13.113497,13.305215,13.075153,13.151840,4.591012,1392000
1983-10-26,13.151840,13.151840,12.615030,12.730062,4.443779,574000
1983-10-27,12.730062,12.845092,12.500000,12.806748,4.470548,533600
1983-10-28,12.921779,12.960123,12.576687,12.576687,4.390239,198400
1983-10-31,12.653375,12.730062,12.423313,12.500000,4.363472,497800
1983-11-01,12.423313,12.461657,12.269938,12.346625,4.309932,945600
1983-11-02,12.384970,12.615030,12.384970,12.423313,4.336698,506800
1983-11-03,12.500000,12.576687,12.346625,12.423313,4.336698,319000
1983-11-04,12.423313,12.461657,12.346625,12.423313,4.336698,198400
1983-11-07,12.154908,12.346625,12.039877,12.193252,4.256392,644400
1983-11-08,12.346625,12.461657,12.269938,12.461657,4.350084,391000
1983-11-09,12.039877,12.231595,11.963190,12.154908,4.243004,3780200
1983-11-10,12.154908,12.500000,12.116565,12.269938,4.283160,1128800
1983-11-11,12.269938,12.998466,12.231595,12.998466,4.537474,1488000
1983-11-14,13.036810,13.266871,12.998466,13.036810,4.550857,498000
1983-11-15,12.883435,13.036810,12.730062,12.845092,4.483931,166800
1983-11-16,12.730062,12.883435,12.615030,12.691718,4.430395,781000
1983-11-17,12.384970,12.615030,12.193252,12.384970,4.323314,866000
1983-11-18,12.461657,12.461657,12.193252,12.231595,4.269777,497800
1983-11-21,12.193252,12.308282,12.116565,12.231595,4.269777,575000
1983-11-22,12.269938,12.461657,12.269938,12.461657,4.350084,872200
1983-11-23,12.461657,12.653375,12.423313,12.653375,4.417008,570000
1983-11-25,12.615030,12.960123,12.576687,12.960123,4.524088,485600
1983-11-28,12.883435,12.883435,12.615030,12.730062,4.443779,567800
1983-11-29,12.806748,13.151840,12.730062,13.113497,4.577626,841400
1983-11-30,13.113497,13.113497,12.423313,12.960123,4.524088,971800
1983-12-01,12.653375,12.806748,12.615030,12.806748,4.470548,1181400
1983-12-02,12.768405,12.768405,12.116565,12.308282,4.296542,974600
1983-12-05,12.116565,12.193252,11.809816,12.193252,4.256392,1738800
1983-12-06,12.231595,12.308282,11.963190,12.001534,4.189468,664000
1983-12-07,11.848160,12.154908,11.809816,12.116565,4.229620,1037200
1983-12-08,12.193252,12.269938,12.116565,12.116565,4.229620,311000
1983-12-09,12.154908,12.308282,12.116565,12.231595,4.269777,503800
1983-12-12,12.231595,12.231595,12.001534,12.116565,4.229620,479400
1983-12-13,12.078221,12.116565,11.579755,11.618098,4.055618,1079000
1983-12-14,11.273006,12.001534,11.273006,11.579755,4.042234,2033400
1983-12-15,11.656442,11.771472,11.579755,11.656442,4.069002,974600
1983-12-16,11.694785,11.963190,11.656442,11.924847,4.162696,879800
1983-12-19,12.001534,12.308282,11.963190,12.154908,4.243004,1095600
1983-12-20,12.116565,12.193252,11.963190,12.193252,4.256392,737400
1983-12-21,12.193252,12.231595,12.039877,12.039877,4.202854,686800
1983-12-22,12.039877,12.231595,11.694785,11.924847,4.162696,822800
1983-12-23,11.924847,11.924847,11.694785,11.848160,4.135927,518200
1983-12-27,11.848160,12.078221,11.771472,12.078221,4.216236,437800
1983-12-28,12.116565,12.154908,12.001534,12.078221,4.216236,403800
1983-12-29,12.193252,12.384970,12.154908,12.193252,4.256392,629800
1983-12-30,12.269938,12.308282,12.193252,12.269938,4.283160,339000
1984-01-03,12.308282,12.653375,12.308282,12.576687,4.390239,1779200
1984-01-04,12.538343,12.960123,12.538343,12.883435,4.497320,1562400
1984-01-05,12.883435,13.420245,12.768405,12.960123,4.524088,1923000
1984-01-06,12.960123,13.113497,12.883435,12.998466,4.537474,1212600
1984-01-09,12.921779,12.960123,12.691718,12.806748,4.470548,515000
1984-01-10,12.845092,12.960123,12.730062,12.806748,4.470548,635000
1984-01-11,12.768405,12.883435,12.576687,12.576687,4.390239,1073800
1984-01-12,12.576687,12.806748,12.500000,12.615030,4.403624,370800
1984-01-13,12.730062,12.768405,12.500000,12.691718,4.430395,451000
1984-01-16,12.615030,12.653375,12.423313,12.423313,4.336698,570000
1984-01-17,12.423313,12.423313,12.308282,12.423313,4.336698,660800
1984-01-18,12.500000,12.538343,12.039877,12.039877,4.202854,1061600
1984-01-19,12.116565,12.116565,11.694785,11.886503,4.149312,1361000
1984-01-20,11.886503,11.924847,11.809816,11.886503,4.149312,495000
1984-01-23,11.886503,12.001534,11.656442,11.848160,4.135927,1241000
1984-01-24,11.848160,11.848160,11.349693,11.388037,3.975308,814800
1984-01-25,11.426380,11.618098,11.196319,11.196319,3.908383,1539200
1984-01-26,11.349693,11.388037,10.736197,10.966258,3.828075,2052000
1984-01-27,11.042945,11.234663,10.927914,11.081288,3.868230,1981000
1984-01-30,11.349693,11.349693,11.081288,11.196319,3.908383,1454800
1984-01-31,11.196319,11.503067,11.157975,11.311350,3.948541,1220200
1984-02-01,11.464724,11.503067,11.234663,11.349693,3.961924,609800
1984-02-02,11.349693,11.426380,11.081288,11.273006,3.935155,1376200
1984-02-03,11.349693,11.388037,10.544478,10.621165,3.707610,1486400
1984-02-06,10.429448,10.966258,10.391105,10.736197,3.747763,1948800
1984-02-07,10.927914,11.157975,10.697853,11.119632,3.881612,1814000
1984-02-08,11.196319,11.196319,10.774540,10.851227,3.787919,826000
1984-02-09,10.774540,10.774540,10.352760,10.506135,3.667455,2039600
1984-02-10,10.621165,10.697853,10.352760,10.467792,3.654069,1744400
1984-02-13,10.391105,10.467792,10.161043,10.276073,3.587147,569800
1984-02-14,10.199387,10.544478,10.161043,10.544478,3.680839,1167400
1984-02-15,10.544478,10.697853,10.314417,10.314417,3.600531,771200
1984-02-16,10.237730,10.544478,10.237730,10.429448,3.640689,445600
1984-02-17,10.391105,10.506135,10.199387,10.314417,3.600531,647000
1984-02-21,10.161043,10.276073,10.084355,10.122700,3.533606,756200
1984-02-22,10.237730,10.506135,10.122700,10.276073,3.587147,946200
1984-02-23,10.237730,10.889570,10.122700,10.889570,3.801302,1165600
1984-02-24,10.889570,11.464724,10.812883,11.426380,3.988694,1498800
1984-02-27,11.349693,11.388037,11.081288,11.273006,3.935155,783000
1984-02-28,11.157975,11.157975,10.889570,10.927914,3.814689,719400
1984-02-29,10.966258,11.081288,10.812883,10.927914,3.814689,528000
1984-03-01,10.966258,11.042945,10.697853,10.736197,3.747763,918200
1984-03-02,10.774540,10.927914,10.774540,10.851227,3.787919,1068600
1984-03-05,10.774540,10.774540,10.467792,10.506135,3.667455,591000
1984-03-06,10.467792,10.506135,10.199387,10.199387,3.560376,1225600
1984-03-07,10.084355,10.084355,9.777607,9.892638,3.453296,1109200
1984-03-08,9.815951,9.930982,9.700920,9.815951,3.426529,1296000
1984-03-09,9.739264,9.777607,9.394172,9.509202,3.319448,1039200
1984-03-12,9.432515,9.892638,9.432515,9.892638,3.453296,1412200
1984-03-13,9.969325,10.199387,9.930982,10.161043,3.546992,2470600
1984-03-14,10.046012,10.161043,9.930982,10.046012,3.506837,1596000
1984-03-15,9.930982,10.122700,9.930982,10.046012,3.506837,570800
1984-03-16,10.391105,10.391105,10.199387,10.276073,3.587147,1687600
1984-03-19,10.046012,10.046012,9.930982,10.046012,3.506837,747400
1984-03-20,10.046012,10.122700,9.969325,9.969325,3.480067,600800
1984-03-21,9.969325,10.046012,9.739264,9.892638,3.453296,513600
1984-03-22,9.892638,9.892638,9.509202,9.662577,3.372988,604400
1984-03-23,9.585890,9.700920,9.240798,9.547546,3.332835,1146200
1984-03-26,9.585890,9.815951,9.432515,9.662577,3.372988,565800
1984-03-27,9.624233,9.739264,9.585890,9.662577,3.372988,549800
1984-03-28,9.585890,10.237730,9.509202,10.237730,3.573762,2526800
1984-03-29,10.161043,10.544478,10.084355,10.276073,3.587147,1285000
1984-03-30,10.314417,10.467792,10.276073,10.391105,3.627303,745400
1984-04-02,10.429448,10.506135,9.892638,10.122700,3.533606,855400
1984-04-03,10.122700,10.199387,9.969325,9.969325,3.480067,810000
1984-04-04,9.969325,10.276073,9.969325,10.122700,3.533606,1045800
1984-04-05,10.276073,10.352760,9.969325,10.007668,3.493454,1178800
1984-04-06,9.969325,10.161043,9.969325,10.084355,3.520220,358200
1984-04-09,10.199387,10.391105,10.122700,10.391105,3.627303,478400
1984-04-10,10.467792,10.621165,10.429448,10.582822,3.694225,1625400
1984-04-11,10.621165,10.621165,10.122700,10.122700,3.533606,590600
1984-04-12,10.122700,11.042945,10.084355,11.042945,3.854847,1212600
1984-04-13,10.774540,11.081288,10.582822,10.582822,3.694225,859600
1984-04-16,10.582822,10.736197,10.544478,10.697853,3.734380,638800
1984-04-17,10.736197,11.119632,10.736197,10.927914,3.814689,1290600
1984-04-18,11.042945,11.234663,10.966258,10.966258,3.828075,1178800
1984-04-19,11.042945,11.157975,10.889570,11.042945,3.854847,985400
1984-04-23,11.081288,11.157975,10.966258,10.966258,3.828075,836000
1984-04-24,10.927914,11.234663,10.927914,11.042945,3.854847,675000
1984-04-25,11.081288,11.349693,11.004601,11.349693,3.961924,876200
1984-04-26,11.464724,11.733129,11.388037,11.579755,4.042234,1783400
1984-04-27,11.579755,11.579755,11.464724,11.464724,4.002075,599800
1984-04-30,11.426380,11.579755,11.388037,11.503067,4.015462,420400
1984-05-01,11.503067,11.579755,11.426380,11.503067,4.015462,691000
1984-05-02,11.618098,11.618098,11.503067,11.503067,4.015462,744200
1984-05-03,11.541411,11.541411,11.196319,11.273006,3.935155,385800
1984-05-04,11.311350,11.311350,11.004601,11.042945,3.854847,228800
1984-05-07,10.889570,11.004601,10.774540,10.889570,3.801302,573600
1984-05-08,10.966258,11.234663,10.966258,11.196319,3.908383,164200
1984-05-09,11.234663,11.273006,10.966258,11.119632,3.881612,315400
